08/07/13 15:01:01,C,31,114
08/07/13 18:01:01,C,30,115
08/07/13 21:01:01,C,29,116
09/07/13 00:01:01,C,28,116
09/07/13 03:01:01,C,27,617
09/07/13 06:01:01,C,27,117
09/07/13 09:01:01,C,24,617
09/07/13 12:01:01,C,28,616
09/07/13 15:01:01,C,21,616
09/07/13 18:01:01,C,16,611
09/07/13 21:01:01,C,18,113
10/07/13 00:01:01,C,16,611
10/07/13 03:01:01,C,16,611
10/07/13 06:01:01,C,16,611
10/07/13 09:01:01,C,24,117
10/07/13 12:01:01,C,36,107
10/07/13 15:01:01,C,18,613
10/07/13 18:01:01,C,18,113
10/07/13 21:01:01,C,15,609
11/07/13 00:01:01,C,13,605
11/07/13 03:01:01,C,12,102
11/07/13 06:01:01,C,12,102
11/07/13 09:01:01,C,13,605
11/07/13 12:01:01,C,18,613
11/07/13 15:01:01,C,24,617
11/07/13 18:01:01,C,20,615
11/07/13 21:01:01,C,18,113
12/07/13 00:01:01,C,16,11
12/07/13 03:01:01,C,14,106
12/07/13 06:01:01,C,12,603
12/07/13 09:01:01,C,14,106
12/07/13 12:01:01,C,19,614
12/07/13 15:01:01,C,23,617
12/07/13 18:01:01,C,22,116
12/07/13 21:01:01,C,17,612
13/07/13 00:01:01,C,15,609
13/07/13 03:01:01,C,15,108
13/07/13 06:01:01,C,14,106
13/07/13 09:01:01,C,15,108
13/07/13 12:01:01,C,20,115
13/07/13 15:01:01,C,24,617
13/07/13 18:01:01,C,21,116
13/07/13 21:01:01,C,17,612
14/07/13 00:01:01,C,15,108
14/07/13 03:01:01,C,14,106
14/07/13 06:01:01,C,12,603
14/07/13 09:01:01,C,14,607
14/07/13 12:01:01,C,20,115
14/07/13 15:01:01,C,25,117
14/07/13 18:01:01,C,20,615
14/07/13 21:01:01,C,18,113
15/07/13 00:01:01,C,15,108
15/07/13 03:01:01,C,13,605
15/07/13 06:01:01,C,12,603
15/07/13 09:01:01,C,14,106
15/07/13 12:01:01,C,19,614
15/07/13 15:01:01,C,25,117
15/07/13 18:01:01,C,22,116
15/07/13 21:01:01,C,17,612
16/07/13 00:01:01,C,15,609
16/07/13 03:01:01,C,13,605
16/07/13 06:01:01,C,13,104
16/07/13 09:01:01,C,14,607
16/07/13 12:01:01,C,20,615
16/07/13 15:01:01,C,26,117
16/07/13 18:01:01,C,23,617
16/07/13 21:01:01,C,17,612
17/07/13 00:01:01,C,15,108
17/07/13 03:01:01,C,14,106
17/07/13 06:01:01,C,13,104
17/07/13 09:01:01,C,14,607
17/07/13 12:01:01,C,19,614
17/07/13 15:01:01,C,21,116
17/07/13 18:01:01,C,18,113
17/07/13 21:01:01,C,16,11
18/07/13 00:01:01,C,14,106
18/07/13 03:01:01,C,13,605
18/07/13 06:01:01,C,13,104
18/07/13 09:01:01,C,14,607
18/07/13 12:01:01,C,17,612
18/07/13 15:01:01,C,19,614
18/07/13 18:01:01,C,16,611
18/07/13 21:01:01,C,15,609
19/07/13 00:01:01,C,14,106
